datum,max_temp,min_temp,gem_temp,neerslag_mm,max_windsnelheid,gem_windsnelheid,dorp,data_bron,etl_timestamp,jaar,maand,jaar_maand
2023-09-07,27.5,16.8,21.9,0.0,15.4,12.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-08,28.0,16.2,22.0,0.0,12.1,7.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-09,25.5,16.6,21.2,0.0,9.0,6.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-10,28.5,17.1,22.5,0.0,13.0,8.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-11,25.9,19.5,22.4,0.0,15.5,11.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-12,22.5,17.8,19.8,3.0,14.8,9.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-13,18.7,11.7,16.6,11.3,27.1,14.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-14,19.1,10.4,15.3,0.0,11.8,7.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-15,20.6,11.2,16.0,0.0,12.0,9.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-16,23.3,12.3,17.6,0.0,14.9,7.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-17,20.9,15.5,17.6,3.7,15.9,9.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-18,21.5,15.6,18.7,9.6,38.0,22.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-19,18.8,14.4,16.7,1.7,46.6,32.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-20,20.9,16.5,18.8,1.5,33.7,28.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-21,20.0,14.0,17.1,18.5,28.4,14.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-22,16.7,12.1,14.2,2.4,30.6,16.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-23,16.8,11.8,13.8,4.4,18.8,13.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-24,18.5,10.6,14.6,0.0,20.1,15.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-25,19.8,13.1,16.2,0.0,20.5,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-26,21.1,12.1,16.4,0.0,13.0,9.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-27,22.0,14.4,18.0,0.0,19.7,11.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-28,20.1,15.6,18.0,0.0,25.8,18.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-29,20.8,14.6,17.1,0.8,28.2,19.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-09-30,18.7,13.3,15.9,0.0,14.2,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,9,2023-09
2023-10-01,20.8,14.7,17.5,0.0,21.9,15.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-02,21.5,15.8,18.5,0.0,14.8,11.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-03,20.4,14.2,16.7,1.7,36.3,26.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-04,17.1,14.5,15.7,0.3,28.8,24.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-05,17.4,14.1,16.0,0.6,24.9,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-06,19.2,13.8,16.5,0.0,34.6,28.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-07,19.1,17.2,18.0,0.1,29.0,25.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-08,17.6,13.0,14.6,1.6,16.7,10.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-09,18.7,13.8,16.8,0.0,21.1,15.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-10,20.5,14.7,17.2,0.0,26.1,15.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-11,19.2,16.3,17.5,10.4,33.8,27.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-12,15.7,12.8,14.1,20.1,18.4,8.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-13,21.6,15.9,17.7,24.6,41.0,30.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-14,14.4,9.5,12.5,1.5,31.9,26.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-15,10.9,7.6,9.2,11.5,23.9,18.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-16,12.6,7.2,10.1,0.6,12.9,7.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-17,11.6,5.1,8.0,0.0,17.3,12.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-18,11.4,5.1,8.3,2.9,27.4,21.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-19,16.8,8.9,13.1,15.3,26.9,16.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-20,12.6,7.3,9.2,19.2,35.9,25.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-21,15.3,11.8,13.3,1.4,28.5,21.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-22,14.1,9.6,12.4,1.1,29.1,19.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-23,13.4,6.2,10.1,1.6,21.7,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-24,13.1,10.7,11.6,6.3,25.0,20.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-25,11.1,8.1,10.1,11.6,22.6,14.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-26,12.6,6.2,9.4,0.5,12.4,8.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-27,10.1,8.4,9.1,14.9,12.7,10.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-28,12.9,8.9,10.4,3.6,22.2,16.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-29,14.5,10.8,12.5,12.5,35.9,29.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-30,14.0,10.1,11.7,6.6,28.3,16.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-10-31,12.6,9.6,10.9,25.7,20.7,14.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,10,2023-10
2023-11-01,14.1,9.9,11.5,5.7,31.9,21.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-02,13.6,9.2,11.0,4.4,46.8,36.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-03,11.4,8.4,9.7,9.6,39.7,32.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-04,10.8,7.4,9.0,6.5,29.0,23.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-05,11.4,8.4,9.9,6.2,36.7,21.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-06,10.9,9.2,9.9,0.5,32.3,26.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-07,10.8,8.3,9.5,0.1,30.2,25.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-08,10.4,8.2,9.4,7.9,34.5,26.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-09,11.0,7.7,9.8,12.9,28.1,21.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-10,8.4,6.5,7.6,11.2,25.5,20.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-11,9.2,6.5,7.9,3.7,22.5,17.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-12,9.6,4.7,6.7,0.2,14.1,9.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-13,13.6,4.0,8.6,9.4,43.0,24.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-14,12.3,9.6,11.0,8.4,44.6,29.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-15,10.9,8.4,9.7,2.4,30.0,22.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-16,9.4,4.1,7.2,0.0,25.8,9.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-17,8.4,3.5,5.4,0.0,9.4,6.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-18,12.4,3.8,6.5,11.9,30.0,18.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-19,12.9,10.8,11.7,9.1,34.7,30.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-20,11.4,8.8,10.2,4.9,28.1,18.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-21,9.4,4.2,7.8,2.7,17.1,13.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-22,10.2,0.7,4.5,0.4,27.5,14.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-23,12.6,8.7,11.3,1.5,39.8,32.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-24,8.4,5.4,6.8,0.7,42.1,33.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-25,7.8,2.7,5.8,2.6,28.2,19.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-26,7.2,3.0,6.1,4.4,17.5,13.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-27,5.3,2.3,3.6,12.0,28.0,18.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-28,3.6,-0.3,1.9,1.8,30.3,17.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-29,4.1,-0.7,2.2,3.7,24.0,13.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-11-30,1.9,-1.9,-0.5,0.0,10.5,4.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,11,2023-11
2023-12-01,0.0,-4.2,-1.8,0.0,11.3,7.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-02,3.3,-3.2,-0.0,0.1,13.7,7.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-03,2.0,-0.9,0.9,1.1,21.9,16.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-04,3.2,0.6,1.7,3.8,21.5,19.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-05,1.8,0.4,1.0,4.0,19.4,14.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-06,5.5,1.8,3.7,0.7,16.1,11.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-07,3.3,0.0,1.8,0.0,22.9,13.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-08,7.7,1.2,4.1,2.1,21.7,15.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-09,9.6,5.5,7.2,14.3,32.9,25.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-10,9.5,7.3,8.4,14.1,47.3,32.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-11,8.9,5.6,7.8,10.0,34.6,25.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-12,8.8,4.2,6.8,3.4,18.6,13.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-13,8.5,4.7,7.0,1.5,17.8,11.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-14,5.5,4.0,4.7,0.1,16.8,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-15,8.6,5.5,6.4,0.7,17.3,14.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-16,9.4,5.3,7.6,0.2,25.0,21.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-17,9.3,6.2,8.4,0.0,31.1,25.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-18,9.3,6.6,8.2,0.0,31.1,26.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-19,9.8,6.6,8.6,21.4,30.0,22.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-20,9.2,6.4,7.6,7.0,37.2,28.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-21,11.1,7.2,9.2,3.6,49.2,39.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-22,7.7,6.2,7.0,5.7,40.0,32.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-23,10.0,6.6,8.8,6.6,43.2,33.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-24,11.6,8.9,10.4,11.9,42.8,35.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-25,10.5,9.2,9.9,7.9,35.3,26.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-26,10.0,4.2,7.8,5.6,35.8,25.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-27,8.9,2.0,6.0,5.3,35.7,19.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-28,10.9,9.1,10.3,3.8,42.0,39.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-29,10.1,6.6,8.6,8.7,42.3,32.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-30,8.8,6.7,7.7,0.3,30.9,24.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2023-12-31,9.6,7.4,8.5,4.9,31.7,27.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2023,12,2023-12
2024-01-01,8.3,5.1,7.0,6.9,33.8,28.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-02,11.2,5.8,9.2,25.2,50.9,27.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-03,9.4,7.2,8.4,4.6,53.7,30.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-04,6.7,5.0,5.8,1.4,21.1,11.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-05,7.2,4.8,6.1,11.8,23.3,14.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-06,4.3,0.3,2.4,0.2,20.6,16.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-07,0.8,-2.2,-0.3,0.1,24.4,19.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-08,-0.1,-3.2,-1.6,0.0,27.5,20.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-09,-1.4,-5.5,-3.6,0.0,21.8,20.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-10,-0.7,-4.9,-3.6,0.0,17.3,15.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-11,3.3,-5.6,-1.0,0.0,11.8,8.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-12,6.0,-2.4,2.5,0.0,14.8,9.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-13,5.6,3.8,4.7,0.9,23.1,19.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-14,4.9,3.0,4.1,4.7,26.2,20.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-15,3.8,2.0,2.8,1.3,31.2,27.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-16,2.7,-0.8,1.5,0.9,25.1,19.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-17,0.9,-2.3,-0.5,0.0,26.8,13.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-18,3.8,-0.7,0.7,0.1,18.1,11.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-19,4.7,0.7,2.1,0.9,26.9,20.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-20,2.8,-0.8,0.9,0.0,29.3,23.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-21,6.5,-0.7,3.5,1.3,41.0,31.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-22,10.3,6.6,8.4,8.1,52.1,40.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-23,10.7,5.7,7.2,6.4,45.0,31.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-24,11.4,7.2,9.0,2.1,51.7,39.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-25,8.4,4.2,6.6,0.2,26.2,17.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-26,10.2,5.0,7.9,4.7,41.7,28.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-27,7.1,2.3,4.3,0.0,19.9,16.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-28,8.6,0.3,4.4,0.0,19.9,15.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-29,9.5,3.7,6.4,0.0,17.9,13.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-30,10.1,5.9,7.7,1.4,32.9,21.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-01-31,7.3,3.8,5.8,0.2,35.0,20.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,1,2024-01
2024-02-01,8.1,4.5,6.2,3.1,32.1,20.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-02,9.2,5.6,7.5,0.3,30.7,25.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-03,10.7,8.1,9.2,1.1,30.4,26.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-04,10.2,7.4,8.9,1.2,36.6,29.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-05,10.2,7.9,8.8,0.3,38.8,34.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-06,10.4,6.9,9.1,9.5,47.7,37.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-07,6.6,0.3,4.2,2.7,21.7,10.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-08,3.9,0.9,2.3,7.2,26.4,12.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-09,12.0,2.5,8.7,10.1,27.3,19.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-10,12.1,6.9,9.5,0.4,16.2,12.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-11,9.4,5.7,8.2,3.5,17.7,13.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-12,8.6,4.4,5.9,1.1,20.5,14.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-13,8.3,4.0,6.0,1.0,24.8,20.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-14,12.0,7.3,10.0,8.0,33.2,26.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-15,14.8,10.4,12.1,2.9,24.3,17.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-16,12.7,7.7,10.1,1.0,27.2,18.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-17,10.2,5.1,7.9,0.1,15.1,8.4,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-18,10.0,7.2,8.8,26.8,34.0,24.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-19,9.2,5.9,7.6,0.7,25.2,19.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-20,10.6,5.5,7.9,0.1,28.8,20.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-21,10.0,8.3,9.0,5.1,30.2,25.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-22,12.2,5.2,9.8,6.7,44.8,26.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-23,8.2,3.5,5.5,5.0,35.0,26.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-24,6.5,2.7,4.2,2.1,21.7,15.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-25,8.3,3.7,5.3,9.9,19.1,12.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-26,7.1,2.9,4.4,0.0,27.3,22.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-27,7.8,1.0,4.0,0.0,17.4,9.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-28,8.7,2.2,6.1,0.1,21.1,15.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-02-29,8.6,6.5,7.7,8.9,25.3,21.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,2,2024-02
2024-03-01,10.0,5.6,8.4,1.1,30.5,22.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-02,11.9,5.1,9.0,0.0,29.6,21.0,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-03,14.3,6.3,9.9,0.0,19.5,11.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-04,8.6,6.7,7.5,0.0,19.0,11.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-05,10.2,6.1,7.8,3.6,14.8,6.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-06,9.9,4.3,6.9,0.5,15.1,8.5,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-07,8.2,1.5,4.9,0.0,21.6,15.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-08,9.1,0.6,4.6,0.0,27.1,20.8,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-09,11.5,2.2,6.5,0.0,22.4,19.2,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-10,12.1,4.2,8.1,0.0,25.8,21.6,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-11,8.9,6.1,7.3,4.0,15.1,10.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-12,10.1,6.7,7.9,1.0,17.3,13.1,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-13,11.4,6.6,9.9,0.9,27.1,18.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-14,15.8,8.6,12.0,0.0,23.6,18.3,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-15,13.4,9.9,11.8,1.8,29.9,24.9,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
2024-03-16,9.9,4.5,7.9,1.4,25.8,17.7,Emmeloord,Open-Meteo,2025-12-24T13:24:55.470493,2024,3,2024-03
